,tweet_id,date,time,source,jpg_url,text,name,dog_stage,rating_numerator,rating_denominator,retweet_count,favorite_count,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
848,729838605770891264,2016-05-10,01:00:58,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/729838572744912896/pu/img/RIl-XYmRxW-YLFSV.jpg,"""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB",None,None,12.0,10.0,418,1809,Stone Wall,0.7582180000000001,False,Patio,0.07420539999999999,False,Prison,0.013826,False
849,729823566028484608,2016-05-10,00:01:12,Twitter for iPhone,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,Stefan,None,13.0,10.0,1345,4240,Kelpie,0.218408,True,Arabian Camel,0.114368,False,Coyote,0.0964093,False
850,729463711119904772,2016-05-09,00:11:16,Twitter for iPhone,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,Pupcasso,None,13.0,10.0,2498,6171,German Shepherd,0.829307,True,Doberman,0.0225,True,Basenji,0.0211901,True
851,729113531270991872,2016-05-08,00:59:46,Twitter for iPhone,https://pbs.twimg.com/media/Ch5U4FzXEAAShhF.jpg,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u",None,None,10.0,10.0,359,2003,Stone Wall,0.6061880000000001,False,Prison,0.064831,False,Bannister,0.0480482,False
852,728986383096946689,2016-05-07,16:34:32,Twitter for iPhone,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",Puff,None,11.0,10.0,889,3370,Maltese Dog,0.95207,True,Toy Poodle,0.0272706,True,Miniature Poodle,0.00487436,True
853,728760639972315136,2016-05-07,01:37:30,Twitter for iPhone,https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",None,None,13.0,10.0,1845,4962,Pembroke,0.939134,True,Cardigan,0.0543356,True,Chihuahua,0.00559029,True
854,728751179681943552,2016-05-07,00:59:55,Twitter for iPhone,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,Flurpson,None,10.0,10.0,739,2962,Saint Bernard,0.48205,True,Collie,0.20274,True,Borzoi,0.0379758,True
855,728653952833728512,2016-05-06,18:33:34,Twitter for iPhone,https://pbs.twimg.com/media/Chyy5lQWUAEzxSL.jpg,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,Coleman,None,8.0,10.0,1136,3525,Window Shade,0.594333,False,Studio Couch,0.053515,False,Rotisserie,0.0412478,False
856,728409960103686147,2016-05-06,02:24:02,Twitter for iPhone,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,Wallace,None,10.0,10.0,2188,5233,Siamese Cat,0.478278,False,Saint Bernard,0.0942456,True,King Penguin,0.0821567,False
857,728387165835677696,2016-05-06,00:53:27,Twitter for iPhone,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",Enchilada,None,12.0,10.0,1040,3902,Collie,0.266414,True,Great Pyrenees,0.138546,True,Keeshond,0.109014,True
858,728046963732717569,2016-05-05,02:21:37,Twitter for iPhone,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,Raymond,None,11.0,10.0,1275,4580,Newfoundland,0.255971,True,Groenendael,0.175583,True,German Shepherd,0.164135,True
859,728035342121635841,2016-05-05,01:35:26,Twitter for iPhone,https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,None,pupper,12.0,10.0,1817,4822,Handkerchief,0.30296100000000004,False,Pomeranian,0.248664,True,Shih-Tzu,0.111015,True
860,728015554473250816,2016-05-05,00:16:48,Twitter for iPhone,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,Rueben,pupper,11.0,10.0,1192,4353,Cocker Spaniel,0.384559,True,Golden Retriever,0.091661,True,Sandbar,0.0817989,False
861,727685679342333952,2016-05-04,02:26:00,Twitter for iPhone,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,Cilantro,None,12.0,10.0,691,3120,Border Collie,0.462408,True,Collie,0.214556,True,Eskimo Dog,0.0356036,True
862,727644517743104000,2016-05-03,23:42:26,Twitter for iPhone,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,None,doggo,13.0,10.0,1903,6268,Great Pyrenees,0.457164,True,Kuvasz,0.39171,True,Labrador Retriever,0.0945226,True
863,727524757080539137,2016-05-03,15:46:33,Twitter for iPhone,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,None,pupper,10.0,10.0,1328,4753,Pomeranian,0.958834,True,Chihuahua,0.0240992,True,Chow,0.00394105,True
864,727314416056803329,2016-05-03,01:50:44,Twitter for iPhone,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,None,pupper,11.0,10.0,812,3527,Toy Poodle,0.827469,True,Miniature Poodle,0.16076,True,Tibetan Terrier,0.00173075,True
865,727286334147182592,2016-05-02,23:59:09,Twitter for iPhone,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,None,None,14.0,10.0,889,3229,Bonnet,0.14644,False,Sock,0.083091,False,Chihuahua,0.0705542,True
866,727175381690781696,2016-05-02,16:38:15,Twitter for iPhone,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,Karll,None,10.0,10.0,1488,4108,Flat-Coated Retriever,0.656463,True,Great Dane,0.0847658,True,Labrador Retriever,0.0589085,True
867,726935089318363137,2016-05-02,00:43:25,Twitter for iPhone,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,Sprout,None,12.0,10.0,2659,7315,Teddy,0.821615,False,Toy Poodle,0.083749,True,Lakeland Terrier,0.033318,True
868,726887082820554753,2016-05-01,21:32:40,Twitter for iPhone,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,Blitz,None,10.0,10.0,1635,4071,Soft-Coated Wheaten Terrier,0.5159189999999999,True,Irish Terrier,0.162655,True,Chesapeake Bay Retriever,0.125182,True
869,726828223124897792,2016-05-01,17:38:46,Twitter for iPhone,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,Bloop,None,12.0,10.0,1094,3769,Miniature Pinscher,0.255327,True,Border Terrier,0.181279,True,Labrador Retriever,0.125185,True
870,726224900189511680,2016-04-30,01:41:23,Twitter for iPhone,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,None,None,14.0,10.0,1263,4692,Standard Poodle,0.261112,True,Cocker Spaniel,0.0947852,True,Bucket,0.06994639999999999,False
871,725842289046749185,2016-04-29,00:21:01,Twitter for iPhone,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,Colby,None,12.0,10.0,2876,7482,Toy Poodle,0.420463,True,Miniature Poodle,0.13264,True,Chesapeake Bay Retriever,0.121523,True
872,725786712245440512,2016-04-28,20:40:11,Twitter for iPhone,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,Lillie,pupper,11.0,10.0,1477,4422,Chow,0.33576100000000003,True,Samoyed,0.167173,True,Kuvasz,0.145715,True
873,725729321944506368,2016-04-28,16:52:08,Twitter for iPhone,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,Lola,None,12.0,10.0,1935,5506,Boxer,0.599076,True,Bull Mastiff,0.177318,True,French Bulldog,0.141461,True
874,724983749226668032,2016-04-26,15:29:30,Twitter for iPhone,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,Fred,None,12.0,10.0,1421,3935,Golden Retriever,0.67575,True,Great Pyrenees,0.0951679,True,Cocker Spaniel,0.0760429,True
875,724771698126512129,2016-04-26,01:26:53,Twitter for iPhone,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,None,doggo,11.0,10.0,693,2511,German Short-Haired Pointer,0.835491,True,Bluetick,0.058788,True,English Setter,0.0372083,True
876,724405726123311104,2016-04-25,01:12:38,Twitter for iPhone,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,Ashleigh,pupper,10.0,10.0,1790,5635,Golden Retriever,0.240695,True,Cocker Spaniel,0.202444,True,Feather Boa,0.159348,False
877,724049859469295616,2016-04-24,01:38:33,Twitter for iPhone,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,Kreggory,None,10.0,10.0,1920,4602,Border Collie,0.581835,True,Collie,0.344588,True,Shetland Sheepdog,0.0435842,True
878,724046343203856385,2016-04-24,01:24:35,Twitter for iPhone,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",Sarge,None,10.0,10.0,605,2825,Boxer,0.8262719999999999,True,Bull Mastiff,0.158595,True,Great Dane,0.0118586,True
879,724004602748780546,2016-04-23,22:38:43,Twitter for iPhone,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,Luther,pupper,11.0,10.0,1725,4443,Siamese Cat,0.950526,False,Pug,0.0188769,True,Quilt,0.007627600000000002,False
880,723912936180330496,2016-04-23,16:34:28,Twitter for iPhone,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,Sugar,None,12.0,10.0,1327,4121,Samoyed,0.991772,True,Pomeranian,0.00362638,True,Chow,0.00223183,True
881,723688335806480385,2016-04-23,01:41:59,Twitter for iPhone,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,Reginald,None,12.0,10.0,3233,8190,Teddy,0.263256,False,Chow,0.0890102,True,Irish Terrier,0.06530570000000001,True
882,723673163800948736,2016-04-23,00:41:42,Twitter for iPhone,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,Ivar,None,10.0,10.0,968,3217,Golden Retriever,0.83939,True,Labrador Retriever,0.0657058,True,Hand Blower,0.012941,False
883,723179728551723008,2016-04-21,16:00:57,Twitter for iPhone,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,Jangle,None,8.0,10.0,2042,5628,Tennis Ball,0.176495,False,Badger,0.0599052,False,Norwegian Elkhound,0.0568505,True
884,722974582966214656,2016-04-21,02:25:47,Twitter for iPhone,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,None,None,13.0,10.0,1709,4366,Great Dane,0.246762,True,Greater Swiss Mountain Dog,0.126131,True,Weimaraner,0.0852969,True
885,722613351520608256,2016-04-20,02:30:23,Twitter for iPhone,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,Schnitzel,None,12.0,10.0,1779,5252,Labrador Retriever,0.5309149999999999,True,Golden Retriever,0.28823000000000004,True,Chow,0.0448537,True
886,721503162398597120,2016-04-17,00:58:53,Twitter for iPhone,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,Panda,None,11.0,10.0,2039,4954,Pomeranian,0.99775,True,Chihuahua,0.001248,True,Pekinese,0.000775002,True
887,721001180231503872,2016-04-15,15:44:11,Twitter for iPhone,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,Oliver,pupper,11.0,10.0,664,2677,Samoyed,0.950053,True,Washbasin,0.00632139,False,Tub,0.00624335,False
888,720785406564900865,2016-04-15,01:26:47,Twitter for iPhone,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,Archie,None,12.0,10.0,841,3310,Chihuahua,0.8964219999999999,True,Dingo,0.027929400000000004,False,Kelpie,0.0179158,True
889,720775346191278080,2016-04-15,00:46:48,Twitter for iPhone,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,Berkeley,None,10.0,10.0,741,2629,Newfoundland,0.48997,True,Groenendael,0.174497,True,Giant Schnauzer,0.07906669999999999,True
890,720415127506415616,2016-04-14,00:55:25,Twitter for iPhone,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,None,None,10.0,10.0,1616,4375,Rottweiler,0.990312,True,Black-And-Tan Coonhound,0.00249478,True,American Black Bear,0.00173312,False
891,720389942216527872,2016-04-13,23:15:21,Twitter for iPhone,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,Ralphé,None,11.0,10.0,2741,6803,Pembroke,0.873977,True,Cardigan,0.0433385,True,Eskimo Dog,0.0191971,True
892,720340705894408192,2016-04-13,19:59:42,Twitter for iPhone,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,Derek,pupper,10.0,10.0,1055,3050,Alp,0.320126,False,Lawn Mower,0.0808077,False,Viaduct,0.065321,False
893,720059472081784833,2016-04-13,01:22:10,Twitter for iPhone,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,Charleson,None,14.0,10.0,1229,4132,Mexican Hairless,0.451852,True,Redbone,0.254884,True,Italian Greyhound,0.0948181,True
894,720043174954147842,2016-04-13,00:17:25,Twitter for iPhone,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,Neptune,None,11.0,10.0,2176,5199,Samoyed,0.954517,True,Eskimo Dog,0.0291296,True,White Wolf,0.00446203,False
895,719991154352222208,2016-04-12,20:50:42,Twitter for iPhone,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,None,doggo,10.0,10.0,1905,5130,Golden Retriever,0.605304,True,Cocker Spaniel,0.130948,True,Labrador Retriever,0.0946916,True
896,719704490224398336,2016-04-12,01:51:36,Twitter for iPhone,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,Clyde,pupper,12.0,10.0,1576,4848,Home Theater,0.05903260000000001,False,Window Shade,0.038299,False,Bathtub,0.0355282,False
897,719551379208073216,2016-04-11,15:43:12,Twitter for iPhone,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,Harnold,None,10.0,10.0,2103,5359,Malamute,0.873233,True,Siberian Husky,0.07643539999999999,True,Eskimo Dog,0.035745,True
898,719367763014393856,2016-04-11,03:33:34,Twitter for iPhone,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,Sid,None,11.0,10.0,800,2962,Swing,0.171486,False,Soft-Coated Wheaten Terrier,0.050971,True,Tibetan Terrier,0.0477594,True
899,719339463458033665,2016-04-11,01:41:07,Twitter for iPhone,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,Lucy,None,10.0,10.0,1354,4683,Golden Retriever,0.765778,True,Borzoi,0.0711481,True,Leonberg,0.0703705,True
900,719332531645071360,2016-04-11,01:13:34,Twitter for iPhone,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,Pippa,None,11.0,10.0,1037,3624,Dandie Dinmont,0.224415,True,Miniature Poodle,0.204882,True,Norfolk Terrier,0.0906329,True
901,718971898235854848,2016-04-10,01:20:33,Twitter for iPhone,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,Sadie,None,10.0,10.0,1194,3706,Golden Retriever,0.14039400000000002,True,Saint Bernard,0.118769,True,Labrador Retriever,0.0754917,True
902,718939241951195136,2016-04-09,23:10:47,Twitter for iPhone,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,Otis,None,12.0,10.0,1908,5559,Pembroke,0.7663270000000001,True,Cardigan,0.222126,True,Toilet Tissue,0.00675723,False
903,718631497683582976,2016-04-09,02:47:55,Twitter for iPhone,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,None,None,10.0,10.0,8779,20088,Pomeranian,0.993718,True,Pekinese,0.00361083,True,Persian Cat,0.000524823,False
904,718613305783398402,2016-04-09,01:35:37,Twitter for iPhone,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,Carper,None,11.0,10.0,524,2597,Labrador Retriever,0.58458,True,German Short-Haired Pointer,0.34065700000000004,True,Chesapeake Bay Retriever,0.0319751,True
905,718540630683709445,2016-04-08,20:46:50,Twitter for iPhone,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,None,None,10.0,10.0,1097,2643,Maltese Dog,0.632289,True,West Highland White Terrier,0.187055,True,Cairn,0.044412900000000005,True
906,718460005985447936,2016-04-08,15:26:28,Twitter for iPhone,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,Bowie,None,14.0,10.0,577,2872,Badger,0.356946,False,Boston Bull,0.252781,True,Kelpie,0.113433,True
907,718454725339934721,2016-04-08,15:05:29,Twitter for iPhone,https://pbs.twimg.com/media/Cfh2w6HWIAIIYAF.jpg,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",None,None,13.0,10.0,1634,5175,Hammer,0.16986500000000002,False,Hatchet,0.115744,False,Chime,0.0680916,False
908,718246886998687744,2016-04-08,01:19:36,Twitter for iPhone,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,Alexanderson,None,3.0,10.0,543,2046,Chihuahua,0.354488,True,Carton,0.159672,False,Siberian Husky,0.05749830000000001,True
909,718234618122661888,2016-04-08,00:30:51,Twitter for iPhone,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,Suki,None,11.0,10.0,1085,4109,Malamute,0.370152,True,Siberian Husky,0.356398,True,Eskimo Dog,0.271042,True
910,717841801130979328,2016-04-06,22:29:56,Twitter for iPhone,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,Barclay,None,11.0,10.0,647,2596,Brittany Spaniel,0.922876,True,English Springer,0.0701135,True,Bath Towel,0.00256079,False
911,717790033953034240,2016-04-06,19:04:14,Twitter for iPhone,https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",None,pupper,10.0,10.0,1221,3067,Car Mirror,0.819106,False,Minibus,0.107383,False,Cab,0.0348464,False
912,717537687239008257,2016-04-06,02:21:30,Twitter for iPhone,https://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,None,None,11.0,10.0,2000,6115,Golden Retriever,0.779356,True,Labrador Retriever,0.052511400000000014,True,Kuvasz,0.0498105,True
913,717421804990701568,2016-04-05,18:41:02,Twitter for iPhone,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,Ebby,None,14.0,10.0,919,3348,Miniature Pinscher,0.286479,True,Italian Greyhound,0.0841339,True,Beagle,0.064697,True
914,717047459982213120,2016-04-04,17:53:31,Twitter for iPhone,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,Flávio,None,12.0,10.0,2064,6642,Golden Retriever,0.983548,True,Labrador Retriever,0.0121854,True,Cocker Spaniel,0.00241203,True
915,717009362452090881,2016-04-04,15:22:08,Twitter for iPhone,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,Smokey,pupper,10.0,10.0,1060,3474,Siberian Husky,0.506154,True,Eskimo Dog,0.269656,True,Malamute,0.0606585,True
916,716802964044845056,2016-04-04,01:41:58,Twitter for iPhone,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,Link,None,10.0,10.0,1272,4527,Malinois,0.619577,True,Leonberg,0.118089,True,Bull Mastiff,0.06650779999999999,True
917,716791146589110272,2016-04-04,00:55:01,Twitter for iPhone,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,Jennifur,None,11.0,10.0,1505,5862,Pomeranian,0.468751,True,Seat Belt,0.154652,False,Golden Retriever,0.12501700000000002,True
918,716439118184652801,2016-04-03,01:36:11,Twitter for iPhone,https://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,Bluebert,None,11.0,10.0,238,2505,Siberian Husky,0.396495,True,Malamute,0.31705300000000003,True,Eskimo Dog,0.273419,True
919,716285507865542656,2016-04-02,15:25:47,Twitter for iPhone,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,Stephanus,None,12.0,10.0,1182,2950,Yorkshire Terrier,0.43042,True,Silky Terrier,0.196769,True,Cairn,0.07267610000000001,True
920,716080869887381504,2016-04-02,01:52:38,Twitter for iPhone,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,None,doggo,11.0,10.0,1885,5183,Golden Retriever,0.638625,True,Chow,0.254717,True,Tibetan Mastiff,0.0717317,True
921,715928423106027520,2016-04-01,15:46:52,Twitter for iPhone,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,Bubbles,None,11.0,10.0,951,3389,Pug,0.976685,True,French Bulldog,0.0196626,True,Bull Mastiff,0.00227819,True
922,715733265223708672,2016-04-01,02:51:22,Twitter for iPhone,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,None,None,10.0,10.0,1842,4955,Dandie Dinmont,0.740229,True,Miniature Poodle,0.0819151,True,Toy Poodle,0.0637485,True
